country,hdi,life_expectancy,expec_yr_school,mean_yr_school,gross_inc_percap,HDI_Category
Mongolia,0.553,60.405,7.526760101,8.595068983,3789.919078,Medium
Mongolia,0.558,60.612,7.490560055,8.621562902,4086.943169,Medium
Mongolia,0.561,60.305,7.820310116,8.705460313,4127.745414,Medium
Mongolia,0.569,60.815,8.067250252,8.789357724,4243.431048,Medium
Mongolia,0.579,61.765,8.431200027,8.873255135,4392.191472,Medium
Mongolia,0.587,62.529,8.68225956,8.957152546,4464.577078,Medium
Mongolia,0.595,62.882,9.16119957,9.041049957,4469.021128,Medium
Mongolia,0.606,63.279,9.925230026,9.14112196,4518.701182,Medium
Mongolia,0.615,63.518,10.35706997,9.241193962,4737.96457,Medium
Mongolia,0.629,64.208,11.13086987,9.341265965,4988.770144,Medium
Mongolia,0.646,64.796,11.79345989,9.441337967,5658.09353,Medium
Mongolia,0.658,64.879,12.69904041,9.541409969,5818.412056,Medium
Mongolia,0.669,65.513,12.9962101,9.641481972,6311.692741,Medium
Mongolia,0.68,65.97,13.37289333,9.741553974,6819.79528,Medium
Mongolia,0.69,66.382,13.74957657,9.841625977,7288.647051,Medium
Mongolia,0.694,66.766,14.1262598,9.941697979,7020.253481,Medium
Mongolia,0.7,67.182,14.44752979,10.04176998,7001.737024,High
Mongolia,0.71,67.439,14.45449532,10.14955497,8058.269315,High
Mongolia,0.72,68.111,14.46146086,10.25733995,8926.807936,High
Mongolia,0.73,68.585,14.46842639,10.36512494,10031.4993,High
Mongolia,0.735,69.047,14.47539192,10.47290993,10320.11966,High
Mongolia,0.739,69.498,14.48235745,10.58069491,10356.12894,High
Mongolia,0.741,69.865,14.48932298,10.6884799,10266.59836,High
Mongolia,0.742,70.237,14.49628851,10.79626489,9829.690086,High
Mongolia,0.754,71.199,14.50325404,10.90404987,10981.62535,High
Mongolia,0.749,71.822,14.51021957,10.1638751,11073.97333,High
Mongolia,0.74,72.141,14.51719515,9.423700333,10575.03908,High
Mongolia,0.73,70.975,14.51719515,9.423700333,9747.023192,High
Mongolia,0.741,72.667,14.51719515,9.423700333,10350.86141,High
Montenegro,0.749,74.075,11.96914959,10.44497967,13610.72254,High
Montenegro,0.758,74.695,12.25718021,10.54984474,14120.51718,High
Montenegro,0.761,74.262,12.6634798,10.65470982,14135.22145,High
Montenegro,0.771,74.049,13.17901993,10.75957489,15440.48002,High
Montenegro,0.783,74.525,13.73320961,10.86443996,16410.73511,High
Montenegro,0.797,75.305,14.2465601,10.96930504,17615.52257,High
Montenegro,0.798,75.269,14.61359024,11.07417011,16356.39873,High
Montenegro,0.806,76.139,14.81898975,11.17903519,16626.07912,Very High
Montenegro,0.811,76.068,15.01949978,11.28390026,17401.97134,Very High
Montenegro,0.813,76.327,15.05303001,11.43050875,17055.89751,Very High
Montenegro,0.819,76.609,15.1332833,11.57711724,17697.43086,Very High
Montenegro,0.822,76.746,15.21353658,11.72372573,17886.09542,Very High
Montenegro,0.827,76.756,15.29378986,11.87033422,18645.98263,Very High
Montenegro,0.826,76.746,14.89690018,12.01694271,18946.67029,Very High
Montenegro,0.833,76.939,15.08008957,12.16355119,20086.53401,Very High
Montenegro,0.838,77.159,15.10923004,12.31015968,20923.54288,Very High
Montenegro,0.841,77.04,15.06373978,12.46224679,21767.12591,Very High
Montenegro,0.832,76.257,15.20345974,12.61621288,18548.47848,Very High
Montenegro,0.84,76.343,15.25119972,12.61621288,21142.48906,Very High
Montenegro,0.844,76.845,15.08475971,12.61621288,22513.26314,Very High
Morocco,0.448,62.448,6.382909775,2.11,3999.676758,Low
Morocco,0.454,62.946,6.373549938,2.22,4205.175293,Low
Morocco,0.459,63.401,6.500289917,2.33,4063.695801,Low
Morocco,0.465,63.872,6.738800049,2.44,3945.784424,Low
Morocco,0.477,64.346,7.013629913,2.55,4321.581543,Low
Morocco,0.481,64.736,7.261839867,2.66,4007.58252,Low
Morocco,0.493,65.238,7.432979822,2.78,4472.651855,Low
Morocco,0.497,65.629,7.604119778,2.9,4333.90918,Low
Morocco,0.505,66.018,7.678740025,3.02,4610.281738,Low
Morocco,0.515,66.406,8.090929985,3.14,4626.713379,Low
Morocco,0.525,66.787,8.56276989,3.26,4677.170898,Low
Morocco,0.536,67.18,8.933050156,3.366,4978.098633,Low
Morocco,0.547,67.547,9.365309715,3.472,5113.145996,Low
Morocco,0.557,67.915,9.695070267,3.578,5371.904785,Medium
Morocco,0.564,68.231,9.891050339,3.684,5567.89502,Medium
Morocco,0.57,68.704,10.01336002,3.79,5699.209473,Medium
Morocco,0.576,69.128,10.01791,3.88,6054.887695,Medium
Morocco,0.583,69.604,10.22760963,3.97,6193.030762,Medium
Morocco,0.59,70.048,10.36264038,4.06,6469.0625,Medium
Morocco,0.596,70.458,10.53151989,4.15,6544.930176,Medium
Morocco,0.604,70.829,10.91386032,4.24,6684.600586,Medium
Morocco,0.616,71.269,11.28670979,4.468,6937.933594,Medium
Morocco,0.626,71.679,11.62874985,4.696,7029.493652,Medium
Morocco,0.636,72.122,11.9529438,4.924,7266.277832,Medium
Morocco,0.645,72.538,12.27713776,5.152,7315.503418,Medium
Morocco,0.656,72.92,12.60133171,5.38,7568.45166,Medium
Morocco,0.662,73.284,12.92552567,5.514,7525.547852,Medium
Morocco,0.671,73.66,13.24971962,5.648,7799.584473,Medium
Morocco,0.677,73.986,13.44997978,5.782,7950.918457,Medium
Morocco,0.684,74.27,13.70191002,5.916,8093.258789,Medium
Morocco,0.683,73.92,13.92945957,6.05,7473.866211,Medium
Morocco,0.688,74.042,14.03929996,6.05,7947.897949,Medium
Morocco,0.698,74.973,14.59442043,6.05,7954.522461,Medium
Mozambique,0.239,44.469,3.871253902,1.598693513,443.6287718,Low
Mozambique,0.242,44.66,3.898401763,1.587136693,460.4362423,Low
Mozambique,0.237,44.949,3.925740004,1.575579872,415.6825682,Low
Mozambique,0.243,45.354,3.953269958,1.564023052,448.7568989,Low
Mozambique,0.245,45.606,4.043809891,1.552466231,455.0614818,Low
Mozambique,0.248,46.04,4.153170109,1.540909411,450.0676175,Low
Mozambique,0.26,46.636,4.507280111,1.583284419,491.6361237,Low
Mozambique,0.272,47.408,4.861390114,1.625659428,535.3138931,Low
Mozambique,0.283,48.024,5.215500116,1.668034437,570.7682118,Low
Mozambique,0.296,48.812,5.569610119,1.710409446,624.7418202,Low
Mozambique,0.303,49.491,6.018149853,1.752784454,608.6782352,Low
Mozambique,0.317,50.065,6.493030071,1.829829925,660.4795327,Low
Mozambique,0.325,50.59,6.955689907,1.906875395,657.7826961,Low
Mozambique,0.339,50.87,7.360409975,1.983920866,743.7658677,Low
Mozambique,0.349,51.249,7.765130043,2.060966337,784.9239942,Low
Mozambique,0.359,51.561,8.379469872,2.138011807,798.6799631,Low
Mozambique,0.367,51.961,8.693770409,2.188091363,828.8803,Low
Mozambique,0.38,52.566,9.341190338,2.238170919,881.3190632,Low
Mozambique,0.391,53.164,9.815670013,2.288250475,926.0131114,Low
Mozambique,0.4,53.788,9.987150192,2.33833003,988.1886934,Low
Mozambique,0.407,54.198,10.19349003,2.479079962,1014.95404,Low
Mozambique,0.412,54.869,9.928839684,2.619829893,1075.173192,Low
Mozambique,0.418,55.639,9.804129601,2.762074947,1133.868038,Low
Mozambique,0.432,56.492,10.39083958,2.904320002,1177.571146,Low
Mozambique,0.438,57.274,10.34068966,3.046565056,1216.700511,Low
Mozambique,0.445,58.151,10.35270023,3.18881011,1249.574201,Low
Mozambique,0.448,59.038,10.35868502,3.126510024,1256.537367,Low
Mozambique,0.45,59.771,10.3646698,3.064209938,1250.070805,Low
Mozambique,0.458,60.526,10.48351964,3.329503298,1269.429225,Low
Mozambique,0.465,61.166,10.60373232,3.594796658,1265.071119,Low
Mozambique,0.467,61.172,10.72532345,3.860090017,1212.078122,Low
Mozambique,0.459,59.325,10.72532345,3.860090017,1203.247321,Low
Mozambique,0.461,59.625,10.72532345,3.860090017,1219.241361,Low
Myanmar,0.333,56.661,6.440790176,2.220867026,552.4215807,Low
Myanmar,0.344,57.014,7.037065029,2.272047501,568.8031638,Low
Myanmar,0.356,57.251,7.633339882,2.323227975,604.735266,Low
Myanmar,0.363,57.631,7.771729946,2.37440845,637.2056598,Low
Myanmar,0.369,57.956,7.86823988,2.425588925,674.2402521,Low
Myanmar,0.373,58.259,7.768799782,2.4767694,710.5219103,Low
Myanmar,0.38,58.941,7.797009786,2.548056489,744.3328739,Low
Myanmar,0.383,59.243,7.82521979,2.619343579,759.7736504,Low
Myanmar,0.39,59.794,7.853429794,2.690630669,800.2251056,Low
Myanmar,0.398,59.881,7.881639798,2.761917758,889.0781902,Low
Myanmar,0.407,60.155,7.909849803,2.833204848,989.0004727,Low
Myanmar,0.415,60.416,7.938059807,2.915459182,1093.333572,Low
Myanmar,0.425,60.725,8.062719822,2.997713517,1222.974918,Low
Myanmar,0.435,60.98,8.187379837,3.079967851,1377.301481,Low
Myanmar,0.445,61.25,8.312039852,3.162222185,1550.477855,Low
Myanmar,0.456,61.599,8.436699867,3.24447652,1742.60921,Low
Myanmar,0.466,61.893,8.561359882,3.343181721,1945.627088,Low
Myanmar,0.475,62.371,8.686019897,3.441886922,2145.143129,Low
Myanmar,0.461,56.506,8.942250859,3.540592123,2354.622248,Low
Myanmar,0.497,63.155,9.19848182,3.639297324,2581.673005,Low
Myanmar,0.506,63.329,9.454712781,3.738002525,2760.973638,Low
Myanmar,0.517,63.901,9.710943742,3.937240802,2915.311297,Low
Myanmar,0.526,64.141,9.967174703,4.136479078,3068.385287,Low
Myanmar,0.538,64.815,10.22340566,4.335717355,3286.716192,Low
Myanmar,0.548,65.056,10.47963663,4.534955631,3508.911008,Low
Myanmar,0.557,65.561,10.73586759,4.734193908,3585.873718,Medium
Myanmar,0.567,65.685,10.99209855,4.849349976,3977.693477,Medium
Myanmar,0.58,65.843,11.24832951,5.358500004,4195.512493,Medium
Myanmar,0.595,66.465,11.50456047,5.867650032,4422.231843,Medium
Myanmar,0.608,66.61,11.7794511,6.37680006,4668.94162,Medium
Myanmar,0.615,66.797,12.06090998,6.518157697,4813.516405,Medium
Myanmar,0.599,65.672,12.06090998,6.518157697,3923.009853,Medium
Myanmar,0.608,67.256,12.06090998,6.518157697,4037.705141,Medium
Namibia,0.595,62.496,11.65740713,5.704538658,6331.557309,Medium
Namibia,0.6,62.098,12.05757999,5.713290215,6727.326775,Medium
Namibia,0.603,61.545,12.47148991,5.722055197,6825.340105,Medium
Namibia,0.601,60.86,12.88539982,5.730820179,6487.800409,Medium
Namibia,0.6,59.846,13.29930973,5.739585161,6387.712482,Medium
Namibia,0.593,58.634,13.08613968,5.748350143,6578.587336,Medium
Namibia,0.581,56.918,12.81157494,5.757115126,6476.253615,Medium
Namibia,0.572,55.558,12.53701019,5.765880108,6555.396255,Medium
Namibia,0.564,54.101,12.44921017,5.77464509,6647.116329,Medium
Namibia,0.553,53.036,12.01422024,5.783410072,6540.349379,Medium
Namibia,0.549,51.99,12.02659512,5.792175055,6753.356049,Low
Namibia,0.544,51.26,12.03896999,5.800940037,6643.826043,Low
Namibia,0.544,51.254,11.75957012,5.881194262,6954.73357,Low
Namibia,0.547,51.083,11.81025982,5.961448488,7361.228673,Low
Namibia,0.551,51.246,11.70338488,6.041702713,7909.795643,Medium
Namibia,0.553,51.787,11.59650993,6.121956938,7806.446782,Medium
Namibia,0.559,52.655,11.37924957,6.177517556,8315.340937,Medium
Namibia,0.567,53.68,11.43864167,6.233078174,8479.210365,Medium
Namibia,0.574,54.653,11.46318987,6.288638791,8592.203371,Medium
Namibia,0.579,55.496,11.48773807,6.344199409,8473.739736,Medium
Namibia,0.584,56.015,11.51228626,6.399760026,8669.277709,Medium
Namibia,0.59,56.553,11.53683446,6.517054664,9068.238438,Medium
Namibia,0.599,57.64,11.56138265,6.634349301,9385.523298,Medium
Namibia,0.61,58.694,11.58593085,6.751643938,10110.37765,Medium
Namibia,0.619,59.822,11.6106363,6.868938575,10508.82142,Medium
Namibia,0.627,60.7,11.63539444,6.986233212,10810.32087,Medium
Namibia,0.631,61.682,11.66020537,7.037678228,10423.84319,Medium
Namibia,0.634,62.293,11.68506921,7.089123245,10147.9947,Medium
Namibia,0.635,62.586,11.70998606,7.140568261,9876.164543,Medium
Namibia,0.638,63.075,11.73495605,7.192013277,9758.482157,Medium
Namibia,0.634,62.829,11.75997928,7.243458294,9013.510659,Medium
Namibia,0.616,59.269,11.75997928,7.243458294,8991.686884,Medium
Namibia,0.61,58.059,11.75997928,7.243458294,9200.026599,Medium
Nauru,0.527,58.161,9.559439659,5.667245241,3801.733786,Low
Nauru,0.499,58.379,8.990050316,5.866162058,2276.6077,Low
Nauru,0.506,58.53,8.16189003,6.072060733,2914.201227,Low
Nauru,0.547,58.833,8.879529953,6.285186324,5386.144953,Low
Nauru,0.545,59.123,9.139922625,6.505792493,4355.605704,Low
Nauru,0.559,59.64,9.407951325,6.734141802,5007.766219,Medium
Nauru,0.572,60.24,9.68383998,6.970506032,5437.048851,Medium
Nauru,0.586,60.715,9.967819085,7.2151665,6065.24969,Medium
Nauru,0.597,61.231,10.26012589,7.4684144,6448.486196,Medium
Nauru,0.618,61.807,10.56100461,7.7216623,8254.957447,Medium
Nauru,0.642,62.269,10.87070661,7.9749102,11447.65684,Medium
Nauru,0.655,62.702,11.18949064,8.2281581,12630.97881,Medium
Nauru,0.664,62.988,11.51762303,8.481406,13078.16076,Medium
Nauru,0.668,63.234,11.85537792,8.736929,11797.65611,Medium
Nauru,0.68,63.484,12.20303748,8.992452,12943.70846,Medium
Nauru,0.689,63.437,12.56089218,9.247975,13877.80367,Medium
Nauru,0.693,63.617,12.56089218,9.247975,14776.9579,Medium
Nauru,0.696,64.014,12.56089218,9.247975,14938.55659,Medium
Nepal,0.395,54.833,7.272699833,2.346687263,1515.347144,Low
Nepal,0.403,55.712,7.440219879,2.397803223,1569.31315,Low
Nepal,0.411,56.71,7.672130108,2.448919183,1589.199428,Low
Nepal,0.416,57.619,7.676449776,2.500035143,1607.544356,Low
Nepal,0.423,58.553,7.713659763,2.551151103,1698.480308,Low
Nepal,0.428,59.318,7.769179821,2.602267063,1721.511896,Low
Nepal,0.437,59.981,8.120109558,2.632471949,1762.032821,Low
Nepal,0.444,60.771,8.235124588,2.662676835,1821.694612,Low
Nepal,0.449,61.549,8.350139618,2.69288172,1845.558911,Low
Nepal,0.455,62.113,8.465154648,2.723086606,1915.053502,Low
Nepal,0.461,62.614,8.580169678,2.753291491,2003.086757,Low
Nepal,0.462,63.336,8.190719604,2.853199959,2091.739132,Low
Nepal,0.469,63.264,8.713439941,2.920027971,2052.604656,Low
Nepal,0.476,64.197,8.860610008,2.986855984,2104.371785,Low
Nepal,0.484,64.818,9.077980042,3.053683996,2171.980392,Low
Nepal,0.492,65.457,9.295350075,3.120512009,2236.377591,Low
Nepal,0.503,65.868,9.870400429,3.187340021,2301.730086,Low
Nepal,0.508,66.329,9.96543026,3.254168034,2368.750921,Low
Nepal,0.518,66.421,10.39307976,3.320996046,2496.179426,Low
Nepal,0.53,66.761,11.09342957,3.387824059,2600.640342,Low
Nepal,0.543,66.814,11.88823986,3.454652071,2702.041832,Low
Nepal,0.552,67.313,12.36256981,3.521480083,2776.65818,Medium
Nepal,0.557,67.47,12.50422478,3.563950062,2905.619623,Medium
Nepal,0.563,67.965,12.64587975,3.60642004,3001.327391,Medium
Nepal,0.567,68.085,12.56865025,3.648890018,3197.193444,Medium
Nepal,0.568,67.456,12.6352396,3.691359997,3304.135201,Medium
Nepal,0.574,68.776,12.70316029,3.733829975,3284.577604,Medium
Nepal,0.581,68.91,12.69890022,3.933636665,3530.738117,Medium
Nepal,0.588,68.979,12.81940031,4.133443356,3743.375267,Medium
Nepal,0.598,69.558,12.9399004,4.333250046,3963.226102,Medium
Nepal,0.593,69.246,12.64451981,4.485598758,3805.213582,Medium
Nepal,0.591,68.45,12.64451981,4.485598758,3874.43281,Medium
Nepal,0.601,70.484,12.64451981,4.485598758,4025.554685,Medium
Netherlands,0.847,77.007,14.7744503,11.09854878,35604.21453,Very High
Netherlands,0.852,77.156,15.01319981,11.16080369,36321.72519,Very High
Netherlands,0.853,77.359,14.94740009,11.22305861,36519.68504,Very High
Netherlands,0.855,77.035,15.20777035,11.28531353,36927.07844,Very High
Netherlands,0.88,77.513,17.33371925,11.34756844,37998.08258,Very High
Netherlands,0.878,77.545,16.81469917,11.40982336,39267.83509,Very High
Netherlands,0.882,77.55,16.95819092,11.4849586,40686.01274,Very High
Netherlands,0.883,77.924,16.57000923,11.56009384,42081.85558,Very High
Netherlands,0.884,77.997,16.47043037,11.63522909,43138.42434,Very High
Netherlands,0.886,77.96,16.31699944,11.71036433,45626.52692,Very High
Netherlands,0.892,78.122,16.53998947,11.78549957,47137.94542,Very High
Netherlands,0.893,78.33,16.60247993,11.78549957,46910.94143,Very High
Netherlands,0.89,78.405,16.26139069,11.78549957,46587.06464,Very High
Netherlands,0.893,78.657,16.36185074,11.78549957,47164.6907,Very High
Netherlands,0.896,79.231,16.29899979,11.78549957,47860.08741,Very High
Netherlands,0.899,79.48,16.43285942,11.78781033,48605.60021,Very High
Netherlands,0.905,79.838,16.55203056,11.88865519,50729.21449,Very High
Netherlands,0.911,80.245,16.68618011,11.98950005,52315.24369,Very High
Netherlands,0.911,80.377,16.80303001,11.90822029,51224.24336,Very High
Netherlands,0.912,80.66,16.84559059,11.93865013,49636.7471,Very High
Netherlands,0.917,80.819,17.01534081,11.98348045,51571.06331,Very High
Netherlands,0.927,81.1,17.88151932,11.9578104,52419.18625,Very High
Netherlands,0.927,81.049,17.9406395,12.02159977,51285.41572,Very High
Netherlands,0.929,81.292,18.05022621,12.06632996,51273.40844,Very High
Netherlands,0.931,81.642,18.15981293,12.09368992,51664.46399,Very High
Netherlands,0.932,81.482,18.26939964,12.13512993,52434.71704,Very High
Netherlands,0.933,81.547,18.13762093,12.18412018,52540.37278,Very High
Netherlands,0.936,81.729,18.40394974,12.25356531,54455.46371,Very High
Netherlands,0.939,81.774,18.33420944,12.32301044,55850.18234,Very High
Netherlands,0.941,82.046,18.37341499,12.4523201,55628.1765,Very High
Netherlands,0.938,81.638,18.41262054,12.58162975,52499.90113,Very High
Netherlands,0.941,81.687,18.58348083,12.58162975,55354.90417,Very High
Netherlands,0.946,82.451,18.58348083,12.58162975,57278.31015,Very High
New Zealand,0.812,75.424,14.59095001,10.1395211,26939.40337,Very High
New Zealand,0.815,76.079,14.64754963,10.39962959,24769.85294,Very High
New Zealand,0.823,76.19,15.08668041,10.66641064,24840.46452,Very High
New Zealand,0.839,76.5,16.02350998,10.93319168,25935.30209,Very High
New Zealand,0.852,76.92,16.65543938,11.19997272,27006.97037,Very High
New Zealand,0.859,76.789,16.94636917,11.46675377,28027.1675,Very High
New Zealand,0.863,76.809,16.97283936,11.73353481,28259.27133,Very High
New Zealand,0.871,77.348,17.10215468,12.00031586,28877.87784,Very High
New Zealand,0.88,78.172,17.23147,12.2670969,29266.40783,Very High
New Zealand,0.885,77.918,17.36078532,12.53387794,30277.15037,Very High
New Zealand,0.894,78.678,17.49010064,12.80065899,31046.70518,Very High
New Zealand,0.9,78.674,17.61941596,13.06744003,32086.26441,Very High
New Zealand,0.904,78.877,17.74873128,13.11823406,33035.5657,Very High
New Zealand,0.908,79.155,17.8780466,13.16902809,33991.95581,Very High
New Zealand,0.912,79.371,18.00736192,13.21982212,34547.76015,Very High
New Zealand,0.917,80.057,18.13667724,13.27061615,35018.83525,Very High
New Zealand,0.918,80.049,18.26599256,13.32141018,35486.96232,Very High
New Zealand,0.919,80.163,18.39530788,13.3354702,36002.05229,Very High
New Zealand,0.919,80.291,18.5246232,13.34953022,35241.81886,Very High
New Zealand,0.922,80.594,18.65393852,13.36359024,35984.87473,Very High
New Zealand,0.924,81.102,18.78325384,13.37765026,35762.12254,Very High
New Zealand,0.924,80.886,18.91256916,13.39171028,36428.07982,Very High
New Zealand,0.927,81.209,19.04188448,13.37806988,37211.09655,Very High
New Zealand,0.93,81.652,19.1711998,13.32773972,37995.12686,Very High
New Zealand,0.931,81.792,19.07279968,13.27740955,38761.9489,Very High
New Zealand,0.933,81.977,18.9496994,13.23099995,39695.61133,Very High
New Zealand,0.935,82.07,17.9842205,13.33483982,40320.11521,Very High
New Zealand,0.935,82.219,18.46677971,13.2373023,40618.37842,Very High
New Zealand,0.936,82.38,18.3230896,13.13976479,41373.97713,Very High
New Zealand,0.937,82.567,19.4722805,13.04222727,42210.38427,Very High
New Zealand,0.935,82.742,19.1901207,12.94468975,41224.72166,Very High
New Zealand,0.936,82.451,19.68234062,12.94468975,42849.73157,Very High
New Zealand,0.939,83.006,19.68234062,12.94468975,43665.49848,Very High
Nicaragua,0.487,63.096,7.302750111,4.09,2981.449734,Low
Nicaragua,0.497,63.931,7.832270145,4.184,2910.3501,Low
Nicaragua,0.502,64.266,8.017729759,4.278,2912.180083,Low
